F1,F2,Status
0.19865961,-0.10101628,0
0.09741165,0.0896273,0
-0.15416923,-0.00623464,0
0.19865961,-0.10101628,0
0.00725784,-0.1306275,0
-0.21092503,0.04752186,0
0.13995936,0.11997606,0
0.10912082,-0.08682548,0
-0.21092503,0.04752186,0
0.19865961,-0.10101628,0
0.13995936,0.11997606,0
-0.21092503,0.04752186,0
-0.02470836,0.01258894,0
-0.1059411,-0.20230361,0
-0.15416923,-0.00623464,0
0.19865961,-0.10101628,0
-0.07325807,-0.02280283,0
-0.04614623,0.16884104,0
-0.15416923,-0.00623464,0
-0.04614623,0.16884104,0
0.19865961,-0.10101628,0
0.19865961,-0.10101628,0
0.13995936,0.11997606,0
-0.06324827,-0.11399408,0
-0.21092503,0.04752186,0
-0.04614623,0.16884104,0
-0.21092503,0.04752186,0
-0.21092503,0.04752186,0
-0.04614623,0.16884104,0
-0.03819418,0.06107961,0
0.19865961,-0.10101628,0
0.04937943,-0.19339689,0
-0.1059411,-0.20230361,0
0.19865961,-0.10101628,0
-0.04614623,0.16884104,0
-0.06089442,-0.26792921,0
0.19865961,-0.10101628,0
0.01266607,-0.09363722,0
-0.04614623,0.16884104,0
0.04924105,0.07506418,0
-0.02470836,0.01258894,0
-0.15416923,-0.00623464,0
-0.03837977,0.0229537,0
-0.06303876,-0.08098092,0
0.11436291,0.11920146,0
-0.11368254,0.02190364,0
-0.10396435,-0.03114362,0
-0.21092503,0.04752186,0
0.13995936,0.11997606,0
-0.20384988,0.07860094,0
-0.1059411,-0.20230361,0
-0.04614623,0.16884104,0
-0.1059411,-0.20230361,0
-0.11470292,-0.02531531,0
-0.1150106,-0.02001363,0
-0.14408359,-0.00457114,0
0.16219719,-0.08748797,0
-0.04614623,0.16884104,0
0.13995936,0.11997606,0
-0.04614623,0.16884104,0
-0.20424959,-0.07367208,0
-0.21092503,0.04752186,0
-0.04614623,0.16884104,0
0.19865961,-0.10101628,0
-0.04614623,0.16884104,0
-0.1059411,-0.20230361,0
-0.1059411,-0.20230361,0
0.19865961,-0.10101628,0
0.01266607,-0.09363722,0
0.05869674,-0.01948831,0
-0.2433655,-0.22947181,0
0.19865961,-0.10101628,0
-0.1059411,-0.20230361,0
-0.04614623,0.16884104,0
0.19865961,-0.10101628,0
-0.13275486,0.03652003,0
-0.04614623,0.16884104,0
0.13995936,0.11997606,0
0.19865961,-0.10101628,0
0.13995936,0.11997606,0
-0.06089442,-0.26792921,0
-0.14408359,-0.00457114,0
-0.18140177,0.05166069,0
-0.06089442,-0.26792921,0
0.03534047,-0.17545569,0
-0.06303876,-0.08098092,0
-0.15416923,-0.00623464,0
-0.21092503,0.04752186,0
-0.11470292,-0.02531531,0
0.10755274,-0.07742384,0
-0.06303876,-0.08098092,0
0.01266607,-0.09363722,0
0.00725784,-0.1306275,0
0.19865961,-0.10101628,0
0.13995936,0.11997606,0
0.19865961,-0.10101628,0
-0.25248988,-0.08911632,0
-0.15416923,-0.00623464,0
0.19865961,-0.10101628,0
-0.1059411,-0.20230361,0
-0.1059411,-0.20230361,0
0.19865961,-0.10101628,0
-0.1059411,-0.20230361,0
-0.04614623,0.16884104,0
-0.04614623,0.16884104,0
0.13995936,0.11997606,0
-0.21092503,0.04752186,0
0.13995936,0.11997606,0
-0.06089442,-0.26792921,0
0.01266607,-0.09363722,0
-0.04614623,0.16884104,0
-0.20424959,-0.07367208,0
0.13995936,0.11997606,0
-0.11470292,-0.02531531,0
0.13995936,0.11997606,0
-0.25248988,-0.08911632,0
0.06905423,-0.02519505,0
0.19865961,-0.10101628,0
-0.06303876,-0.08098092,0
-0.04614623,0.16884104,0
0.13995936,0.11997606,0
-0.05064358,0.06837665,0
-0.15416923,-0.00623464,0
0.19865961,-0.10101628,0
0.13995936,0.11997606,0
0.13995936,0.11997606,0
0.13995936,0.11997606,0
-0.23668136,-0.21098364,0
-0.1059411,-0.20230361,0
0.01358031,-0.13283841,0
0.13995936,0.11997606,0
0.19865961,-0.10101628,0
-0.11470292,-0.02531531,0
-0.06269478,0.06619759,0
0.01266607,-0.09363722,0
-0.1059411,-0.20230361,0
-0.04614623,0.16884104,0
-0.06254595,-0.03287755,0
-0.12579367,-0.13549543,0
-0.04614623,0.16884104,0
0.01358031,-0.13283841,0
-0.04614623,0.16884104,0
-0.14408359,-0.00457114,0
-0.21634446,0.18720624,0
0.13995936,0.11997606,0
0.19865961,-0.10101628,0
-0.04614623,0.16884104,0
0.13995936,0.11997606,0
-0.1059411,-0.20230361,0
-0.04614623,0.16884104,0
-0.06089442,-0.26792921,0
-0.04614623,0.16884104,0
0.19865961,-0.10101628,0
-0.02864873,0.16817688,0
-0.1063333,0.08367114,0
0.13995936,0.11997606,0
0.13995936,0.11997606,0
0.19865961,-0.10101628,0
-0.04614623,0.16884104,0
-0.06303876,-0.08098092,0
0.19865961,-0.10101628,0
0.10912082,-0.08682548,0
-0.06089442,-0.26792921,0
-0.04614623,0.16884104,0
0.01358031,-0.13283841,0
0.1163582,-0.10020023,0
-0.06089442,-0.26792921,0
0.00725784,-0.1306275,0
-0.08817594,-0.19028714,0
-0.04614623,0.16884104,0
-0.04614623,0.16884104,0
-0.03809996,0.21781941,0
0.13128651,0.02033631,0
0.13995936,0.11997606,0
-0.20424959,-0.07367208,0
0.13995936,0.11997606,0
-0.1059411,-0.20230361,0
0.01266607,-0.09363722,0
0.13995936,0.11997606,0
0.13995936,0.11997606,0
-0.21092503,0.04752186,0
-0.12365689,-0.06798804,0
0.09956857,0.07808006,0
0.19865961,-0.10101628,0
0.13995936,0.11997606,0
-0.15416923,-0.00623464,0
0.13995936,0.11997606,0
-0.20424959,-0.07367208,0
-0.04614623,0.16884104,0
0.19865961,-0.10101628,0
-0.21092503,0.04752186,0
0.13995936,0.11997606,0
-0.1059411,-0.20230361,0
0.01358031,-0.13283841,0
-0.21092503,0.04752186,0
-0.20424959,-0.07367208,0
-0.21092503,0.04752186,0
-0.15416923,-0.00623464,0
0.19865961,-0.10101628,0
-0.04614623,0.16884104,0
-0.21092503,0.04752186,0
-0.15416923,-0.00623464,0
-0.04614623,0.16884104,0
-0.04614623,0.16884104,0
0.13995936,0.11997606,0
0.13995936,0.11997606,0
-0.1059411,-0.20230361,0
0.19865961,-0.10101628,0
0.19865961,-0.10101628,0
-0.09660104,0.09337773,0
-0.15416923,-0.00623464,0
0.19865961,-0.10101628,0
-0.06017734,0.11073317,0
0.13995936,0.11997606,0
-0.1059411,-0.20230361,0
-0.01614519,-0.00350017,0
-0.21092503,0.04752186,0
-0.04614623,0.16884104,0
-0.1059411,-0.20230361,0
0.13995936,0.11997606,0
0.13995936,0.11997606,0
-0.12579367,-0.13549543,0
-0.04614623,0.16884104,0
0.05962951,-0.06325439,0
0.19865961,-0.10101628,0
-0.02042709,-0.28062232,0
-0.26270766,0.20898784,0
0.13995936,0.11997606,0
-0.06089442,-0.26792921,0
-0.04614623,0.16884104,0
-0.21092503,0.04752186,0
0.13995936,0.11997606,0
0.13995936,0.11997606,0
-0.04614623,0.16884104,0
-0.20424959,-0.07367208,0
0.13995936,0.11997606,0
-0.24506023,-0.21011446,0
-0.04614623,0.16884104,0
-0.06089442,-0.26792921,0
-0.1059411,-0.20230361,0
0.01266607,-0.09363722,0
-0.1063333,0.08367114,0
-0.21092503,0.04752186,0
-0.21092503,0.04752186,0
0.13995936,0.11997606,0
-0.03809996,0.21781941,0
0.13995936,0.11997606,0
-0.15363949,0.01699452,0
0.19865961,-0.10101628,0
0.19865961,-0.10101628,0
0.19865961,-0.10101628,0
0.04505796,0.07469526,0
0.13995936,0.11997606,0
0.06905423,-0.02519505,0
-0.04614623,0.16884104,0
-0.21092503,0.04752186,0
-0.21092503,0.04752186,0
0.03232003,0.10267707,0
-0.1059411,-0.20230361,0
-0.1009206,0.01751269,0
0.13995936,0.11997606,0
-0.06089442,-0.26792921,0
0.13995936,0.11997606,0
-0.1059411,-0.20230361,0
0.13995936,0.11997606,0
0.13995936,0.11997606,0
-0.06785292,-0.02574506,0
-0.04614623,0.16884104,0
0.19865961,-0.10101628,0
0.13995936,0.11997606,0
0.01266607,-0.09363722,0
-0.1059411,-0.20230361,0
0.19865961,-0.10101628,0
-0.06089442,-0.26792921,0
-0.15416923,-0.00623464,0
-0.06303876,-0.08098092,0
-0.1059411,-0.20230361,0
0.19865961,-0.10101628,0
-0.21092503,0.04752186,0
-0.21092503,0.04752186,0
-0.21092503,0.04752186,0
0.13995936,0.11997606,0
-0.09213921,0.07319365,0
-0.05527858,-0.02977629,0
0.13995936,0.11997606,0
0.19865961,-0.10101628,0
0.19865961,-0.10101628,0
-0.04614623,0.16884104,0
-0.06089442,-0.26792921,0
-0.1059411,-0.20230361,0
0.19865961,-0.10101628,0
0.19865961,-0.10101628,0
-0.18355402,0.06827375,0
0.01164682,0.05092886,0
-0.06303876,-0.08098092,0
0.19865961,-0.10101628,0
0.10912082,-0.08682548,0
0.13995936,0.11997606,0
-0.1059411,-0.20230361,0
-0.21092503,0.04752186,0
0.19865961,-0.10101628,0
-0.06303876,-0.08098092,0
0.04590951,-0.13797447,0
0.13995936,0.11997606,0
-0.04614623,0.16884104,0
0.01266607,-0.09363722,0
0.19865961,-0.10101628,0
0.19865961,-0.10101628,0
-0.04614623,0.16884104,0
-0.06089442,-0.26792921,0
0.13995936,0.11997606,0
-0.21092503,0.04752186,0
-0.06269478,0.06619759,0
-0.15416923,-0.00623464,0
-0.04614623,0.16884104,0
-0.1059411,-0.20230361,0
-0.08010128,-0.29070819,0
-0.21092503,0.04752186,0
0.19865961,-0.10101628,0
-0.06376989,0.07344786,0
0.19865961,-0.10101628,0
-0.04614623,0.16884104,0
-0.06129031,0.17013333,0
-0.1059411,-0.20230361,0
-0.06269478,0.06619759,0
-0.04614623,0.16884104,0
-0.02042709,-0.28062232,0
0.11746527,0.09454547,0
0.13995936,0.11997606,0
0.01266607,-0.09363722,0
0.0023558,-0.06019005,0
0.13995936,0.11997606,0
0.19865961,-0.10101628,0
-0.04614623,0.16884104,0
-0.11470292,-0.02531531,0
0.00436335,-0.14224172,0
-0.21092503,0.04752186,0
-0.00715241,0.07971765,0
-0.15416923,-0.00623464,0
-0.18750693,0.05469578,0
0.13995936,0.11997606,0
-0.06089442,-0.26792921,0
0.01164682,0.05092886,0
0.11436291,0.11920146,0
-0.04614623,0.16884104,0
0.19865961,-0.10101628,0
0.13995936,0.11997606,0
0.19865961,-0.10101628,0
0.01266607,-0.09363722,0
-0.03809996,0.21781941,0
0.01266607,-0.09363722,0
0.13995936,0.11997606,0
0.13995936,0.11997606,0
-0.03071728,0.05226366,0
0.19865961,-0.10101628,0
-0.1059411,-0.20230361,0
0.01266607,-0.09363722,0
0.13995936,0.11997606,0
-0.04614623,0.16884104,0
-0.17066808,0.06650229,0
-0.21092503,0.04752186,0
-0.06303876,-0.08098092,0
-0.21092503,0.04752186,0
0.13995936,0.11997606,0
0.19865961,-0.10101628,0
0.01266607,-0.09363722,0
-0.1059411,-0.20230361,0
-0.21092503,0.04752186,0
0.13995936,0.11997606,0
0.07418511,-0.12283836,0
0.01358031,-0.13283841,0
-0.33853793,0.22220324,0
0.13995936,0.11997606,0
-0.04614623,0.16884104,0
-0.04614623,0.16884104,0
0.19865961,-0.10101628,0
-0.11683539,-0.07389613,0
0.13995936,0.11997606,0
0.19865961,-0.10101628,0
-0.1059411,-0.20230361,0
0.01358031,-0.13283841,0
0.13995936,0.11997606,0
0.13995936,0.11997606,0
-0.04614623,0.16884104,0
0.0317254,-0.08235202,0
0.19865961,-0.10101628,0
-0.21092503,0.04752186,0
0.13995936,0.11997606,0
-0.21092503,0.04752186,0
0.13995936,0.11997606,0
0.13995936,0.11997606,0
0.178424,-0.10677202,0
0.13995936,0.11997606,0
-0.05922864,0.059893,0
0.19865961,-0.10101628,0
-0.04614623,0.16884104,0
-0.1059411,-0.20230361,0
0.13995936,0.11997606,0
0.13995936,0.11997606,0
-0.06129031,0.17013333,0
0.19865961,-0.10101628,0
-0.04614623,0.16884104,0
0.19865961,-0.10101628,0
0.15324716,-0.07505824,0
-0.0271595,-0.00768556,0
-0.04614623,0.16884104,0
-0.06089442,-0.26792921,0
-0.04887122,-0.1093453,0
0.19865961,-0.10101628,0
0.19865961,-0.10101628,0
0.19865961,-0.10101628,0
0.01266607,-0.09363722,0
-0.06303876,-0.08098092,0
0.19865961,-0.10101628,0
0.13995936,0.11997606,0
-0.21092503,0.04752186,0
-0.21092503,0.04752186,0
0.19865961,-0.10101628,0
-0.1059411,-0.20230361,0
-0.06303876,-0.08098092,0
-0.21092503,0.04752186,0
0.03232003,0.10267707,0
-0.03819418,0.06107961,0
-0.1059411,-0.20230361,0
-0.09046651,0.03432287,0
-0.06089442,-0.26792921,0
-0.21092503,0.04752186,0
-0.20424959,-0.07367208,0
0.01266607,-0.09363722,0
-0.1833775,0.05613601,0
-0.1059411,-0.20230361,0
-0.17066808,0.06650229,0
0.11436291,0.11920146,0
0.13995936,0.11997606,0
-0.20424959,-0.07367208,0
-0.06227344,-0.11547852,0
0.11436291,0.11920146,0
0.13995936,0.11997606,0
-0.06258321,-0.11259036,0
-0.06089442,-0.26792921,0
0.19865961,-0.10101628,0
0.19865961,-0.10101628,0
0.13995936,0.11997606,0
-0.21092503,0.04752186,0
0.13995936,0.11997606,0
0.03232003,0.10267707,0
-0.06303876,-0.08098092,0
0.03731668,-0.14164342,0
-0.04614623,0.16884104,0
-0.21092503,0.04752186,0
0.13995936,0.11997606,0
-0.20424959,-0.07367208,0
-0.1059411,-0.20230361,0
0.19865961,-0.10101628,0
-0.04614623,0.16884104,0
0.19865961,-0.10101628,0
-0.33853793,0.22220324,0
0.19865961,-0.10101628,0
0.13995936,0.11997606,0
0.19865961,-0.10101628,0
-0.1059411,-0.20230361,0
-0.04614623,0.16884104,0
0.19865961,-0.10101628,0
-0.04614623,0.16884104,0
-0.21092503,0.04752186,0
-0.07220808,-0.08098949,0
0.19865961,-0.10101628,0
0.19865961,-0.10101628,0
0.13995936,0.11997606,0
0.13995936,0.11997606,0
-0.06089442,-0.26792921,0
0.19865961,-0.10101628,0
-0.15487962,0.08540382,0
-0.14408359,-0.00457114,0
-0.15416923,-0.00623464,0
0.03232003,0.10267707,0
-0.1063333,0.08367114,0
0.19865961,-0.10101628,0
0.03232003,0.10267707,0
-0.13169123,-0.07506909,0
-0.1059411,-0.20230361,0
0.06152873,0.01923396,0
0.00725784,-0.1306275,0
0.04924105,0.07506418,0
-0.04614623,0.16884104,0
-0.07325807,-0.02280283,0
-0.21092503,0.04752186,0
-0.1059411,-0.20230361,0
0.19865961,-0.10101628,0
0.13995936,0.11997606,0
0.13995936,0.11997606,0
-0.16031891,0.05275112,0
-0.02450171,0.06620168,0
-0.04614623,0.16884104,0
-0.21092503,0.04752186,0
-0.04614623,0.16884104,0
0.19865961,-0.10101628,0
-0.11470292,-0.02531531,0
-0.00016933,-0.09196751,0
0.13995936,0.11997606,0
0.19865961,-0.10101628,0
0.13995936,0.11997606,0
-0.15416923,-0.00623464,0
0.13995936,0.11997606,0
-0.1609078,-0.20811441,0
0.13995936,0.11997606,0
-0.04123305,-0.00390226,0
0.19865961,-0.10101628,0
0.19865961,-0.10101628,0
-0.04614623,0.16884104,0
0.03232003,0.10267707,0
-0.04614623,0.16884104,0
-0.12579367,-0.13549543,0
0.13995936,0.11997606,0
-0.06303876,-0.08098092,0
-0.04614623,0.16884104,0
0.03731668,-0.14164342,0
0.19865961,-0.10101628,0
0.13995936,0.11997606,0
-0.1059411,-0.20230361,0
-0.21092503,0.04752186,0
0.19865961,-0.10101628,0
-0.05386076,-0.14347393,0
0.13995936,0.11997606,0
0.13995936,0.11997606,0
0.19865961,-0.10101628,0
-0.06269478,0.06619759,0
0.19865961,-0.10101628,0
0.07474615,-0.19318864,0
-0.04614623,0.16884104,0
-0.04614623,0.16884104,0
0.01266607,-0.09363722,0
0.13995936,0.11997606,0
-0.04614623,0.16884104,0
-0.11470292,-0.02531531,0
0.13995936,0.11997606,0
0.13995936,0.11997606,0
-0.05753712,-0.07501385,0
0.19865961,-0.10101628,0
0.01358031,-0.13283841,0
-0.04614623,0.16884104,0
-0.21092503,0.04752186,0
0.00813968,0.00426667,0
-0.21092503,0.04752186,0
-0.0717476,-0.0183721,0
-0.04614623,0.16884104,0
0.19865961,-0.10101628,0
-0.11470292,-0.02531531,0
-0.06089442,-0.26792921,0
-0.06303876,-0.08098092,0
0.03232003,0.10267707,0
0.13995936,0.11997606,0
-0.06258321,-0.11259036,0
-0.1392419,-0.00236631,0
-0.21092503,0.04752186,0
0.19865961,-0.10101628,0
-0.0449019,0.10557366,0
-0.21092503,0.04752186,0
-0.04614623,0.16884104,0
-0.21092503,0.04752186,0
-0.21092503,0.04752186,0
0.13995936,0.11997606,0
0.13995936,0.11997606,0
0.13995936,0.11997606,0
0.01875743,0.11151839,0
-0.20424959,-0.07367208,0
-0.12579367,-0.13549543,0
-0.06303876,-0.08098092,0
-0.08817594,-0.19028714,0
-0.15416923,-0.00623464,0
-0.15416923,-0.00623464,0
0.19865961,-0.10101628,0
-0.20424959,-0.07367208,0
0.13995936,0.11997606,0
-0.12579367,-0.13549543,0
-0.1059411,-0.20230361,0
0.19865961,-0.10101628,0
-0.1059411,-0.20230361,0
-0.04614623,0.16884104,0
-0.21092503,0.04752186,0
0.10672287,-0.07777029,0
0.06905423,-0.02519505,0
-0.04614623,0.16884104,0
0.13995936,0.11997606,0
0.19865961,-0.10101628,0
-0.02450171,0.06620168,0
-0.04614623,0.16884104,0
0.19865961,-0.10101628,0
0.06790915,-0.15882541,0
-0.11470292,-0.02531531,0
-0.1059411,-0.20230361,0
0.19865961,-0.10101628,0
-0.04614623,0.16884104,0
-0.1059411,-0.20230361,0
0.13995936,0.11997606,0
-0.05753712,-0.07501385,0
-0.14408359,-0.00457114,0
0.19865961,-0.10101628,0
0.19865961,-0.10101628,0
-0.04614623,0.16884104,0
-0.14408359,-0.00457114,0
-0.20424959,-0.07367208,0
-0.21092503,0.04752186,0
0.13995936,0.11997606,0
-0.21092503,0.04752186,0
0.04924105,0.07506418,0
0.13995936,0.11997606,0
0.01358031,-0.13283841,0
-0.14408359,-0.00457114,0
0.19865961,-0.10101628,0
-0.04614623,0.16884104,0
-0.12579367,-0.13549543,0
-0.02232031,0.11024372,0
-0.21092503,0.04752186,0
-0.06269478,0.06619759,0
-0.21092503,0.04752186,0
0.13333313,0.05183167,0
0.10912082,-0.08682548,0
-0.01395406,0.02544975,0
-0.03809996,0.21781941,0
0.19865961,-0.10101628,0
-0.15416923,-0.00623464,0
-0.16367877,0.04070558,0
-0.15416923,-0.00623464,0
-0.04614623,0.16884104,0
0.13995936,0.11997606,0
0.01358031,-0.13283841,0
-0.04614623,0.16884104,0
-0.04614623,0.16884104,0
-0.20424959,-0.07367208,0
0.11436291,0.11920146,0
0.19865961,-0.10101628,0
0.01358031,-0.13283841,0
0.11436291,0.11920146,0
-0.15416923,-0.00623464,0
-0.15416923,-0.00623464,0
0.13995936,0.11997606,0
0.13995936,0.11997606,0
0.13995936,0.11997606,0
-0.07091517,-0.00958574,0
0.19865961,-0.10101628,0
-0.06089442,-0.26792921,0
-0.1059411,-0.20230361,0
-0.04614623,0.16884104,0
0.19865961,-0.10101628,0
0.13995936,0.11997606,0
-0.06089442,-0.26792921,0
-0.12579367,-0.13549543,0
-0.12579367,-0.13549543,0
0.19865961,-0.10101628,0
-0.04614623,0.16884104,0
-0.04614623,0.16884104,0
0.19865961,-0.10101628,0
0.13995936,0.11997606,0
0.19865961,-0.10101628,0
-0.05753712,-0.07501385,0
-0.06089442,-0.26792921,0
-0.03809996,0.21781941,0
0.19865961,-0.10101628,0
-0.21092503,0.04752186,0
0.11436291,0.11920146,0
0.00536729,0.16775289,0
-0.0347656,0.03209267,0
-0.21092503,0.04752186,0
0.19865961,-0.10101628,0
-0.21092503,0.04752186,0
0.19865961,-0.10101628,0
0.13995936,0.11997606,0
-0.1059411,-0.20230361,0
-0.21092503,0.04752186,0
-0.21092503,0.04752186,0
0.19865961,-0.10101628,0
-0.05604177,0.09465601,0
-0.04614623,0.16884104,0
0.19865961,-0.10101628,0
-0.1059411,-0.20230361,0
-0.04614623,0.16884104,0
-0.0016567,-0.04695482,0
-0.1059411,-0.20230361,0
0.19865961,-0.10101628,0
0.13995936,0.11997606,0
-0.21092503,0.04752186,0
-0.03809996,0.21781941,0
-0.21092503,0.04752186,0
-0.04614623,0.16884104,0
-0.09621722,0.07114238,0
-0.21092503,0.04752186,0
-0.04614623,0.16884104,0
-0.06926967,-0.024199,0
-0.0449019,0.10557366,0
-0.04614623,0.16884104,0
-0.02650224,-0.08962668,0
0.13995936,0.11997606,0
0.01790791,-0.10662783,0
-0.21092503,0.04752186,0
-0.14300744,-0.1239425,0
0.13995936,0.11997606,0
-0.03809996,0.21781941,0
-0.04614623,0.16884104,0
-0.04614623,0.16884104,0
-0.06303876,-0.08098092,0
0.13995936,0.11997606,0
-0.04614623,0.16884104,0
0.19865961,-0.10101628,0
-0.04614623,0.16884104,0
0.19865961,-0.10101628,0
0.13995936,0.11997606,0
-0.20424959,-0.07367208,0
0.13995936,0.11997606,0
-0.04614623,0.16884104,0
-0.06089442,-0.26792921,0
0.06905423,-0.02519505,0
-0.1059411,-0.20230361,0
0.13995936,0.11997606,0
0.19865961,-0.10101628,0
0.01358031,-0.13283841,0
0.01164682,0.05092886,0
-0.04614623,0.16884104,0
0.19865961,-0.10101628,0
0.01358031,-0.13283841,0
-0.1059411,-0.20230361,0
0.03232003,0.10267707,0
0.19865961,-0.10101628,0
0.13995936,0.11997606,0
0.19865961,-0.10101628,0
-0.1059411,-0.20230361,0
-0.21092503,0.04752186,0
0.13995936,0.11997606,0
-0.04614623,0.16884104,0
0.19865961,-0.10101628,0
-0.13947277,-0.01738961,0
-0.04614623,0.16884104,0
-0.04614623,0.16884104,0
0.19865961,-0.10101628,0
-0.06269478,0.06619759,0
0.02073907,0.01080764,0
0.13995936,0.11997606,0
0.19865961,-0.10101628,0
-0.04614623,0.16884104,0
-0.11470292,-0.02531531,0
-0.07325807,-0.02280283,0
0.13995936,0.11997606,0
-0.21092503,0.04752186,0
-0.1059411,-0.20230361,0
-0.1059411,-0.20230361,0
0.13995936,0.11997606,0
-0.04614623,0.16884104,0
0.19865961,-0.10101628,0
0.19865961,-0.10101628,0
0.19865961,-0.10101628,0
-0.01102276,-0.11996294,0
-0.20424959,-0.07367208,0
0.12897035,0.0230853,0
0.19865961,-0.10101628,0
-0.15416923,-0.00623464,0
-0.15416923,-0.00623464,0
0.13995936,0.11997606,0
0.10912082,-0.08682548,0
0.19865961,-0.10101628,0
-0.1059411,-0.20230361,0
0.01266607,-0.09363722,0
0.05613802,0.07771325,0
0.00708889,0.03515928,0
-0.04614623,0.16884104,0
0.04924105,0.07506418,0
-0.04614623,0.16884104,0
0.13995936,0.11997606,0
0.13995936,0.11997606,0
-0.1059411,-0.20230361,0
0.13995936,0.11997606,0
0.13995936,0.11997606,0
-0.21092503,0.04752186,0
0.19865961,-0.10101628,0
0.19865961,-0.10101628,0
-0.003459,0.01366095,0
0.13995936,0.11997606,0
0.13995936,0.11997606,0
0.13995936,0.11997606,0
0.10058579,0.05343639,0
0.13995936,0.11997606,0
0.19865961,-0.10101628,0
-0.04614623,0.16884104,0
-0.03809996,0.21781941,0
-0.18996791,-0.11301013,0
-0.04614623,0.16884104,0
-0.04614623,0.16884104,0
-0.21092503,0.04752186,0
0.19865961,-0.10101628,0
-0.1059411,-0.20230361,0
-0.15416923,-0.00623464,0
0.11436291,0.11920146,0
0.00725784,-0.1306275,0
0.19865961,-0.10101628,0
0.19865961,-0.10101628,0
-0.04614623,0.16884104,0
-0.11470292,-0.02531531,0
0.19865961,-0.10101628,0
0.19865961,-0.10101628,0
-0.04614623,0.16884104,0
-0.05636823,-0.12802453,0
-0.11894064,-0.0206301,0
-0.15416923,-0.00623464,0
-0.21092503,0.04752186,0
-0.04614623,0.16884104,0
-0.33853793,0.22220324,0
0.19865961,-0.10101628,0
-0.21092503,0.04752186,0
-0.04614623,0.16884104,0
-0.11470292,-0.02531531,0
-0.1059411,-0.20230361,0
-0.09584094,-0.02254244,0
-0.21092503,0.04752186,0
0.13995936,0.11997606,0
-0.1059411,-0.20230361,0
0.19865961,-0.10101628,0
-0.1059411,-0.20230361,0
0.00979207,-0.04077811,0
0.19865961,-0.10101628,0
-0.11470292,-0.02531531,0
-0.1059411,-0.20230361,0
-0.05753712,-0.07501385,0
0.19865961,-0.10101628,0
0.13995936,0.11997606,0
0.19865961,-0.10101628,0
-0.1059411,-0.20230361,0
-0.15416923,-0.00623464,0
0.13995936,0.11997606,0
0.13995936,0.11997606,0
0.00752855,-0.11789252,0
0.13995936,0.11997606,0
-0.06089442,-0.26792921,0
-0.04887122,-0.1093453,0
-0.07687203,-0.00859515,0
-0.06269478,0.06619759,0
-0.21092503,0.04752186,0
0.13995936,0.11997606,0
-0.04614623,0.16884104,0
0.13995936,0.11997606,0
-0.05922864,0.059893,0
-0.1059411,-0.20230361,0
0.19865961,-0.10101628,0
-0.04614623,0.16884104,0
-0.14408359,-0.00457114,0
-0.04123305,-0.00390226,0
-0.15416923,-0.00623464,0
-0.02295664,0.03264178,0
0.03232003,0.10267707,0
0.19865961,-0.10101628,0
-0.15416923,-0.00623464,0
0.04924105,0.07506418,0
-0.11470292,-0.02531531,0
0.13995936,0.11997606,0
0.13995936,0.11997606,0
0.01358031,-0.13283841,0
-0.17342748,-0.30574496,0
-0.06089442,-0.26792921,0
0.13995936,0.11997606,0
-0.1059411,-0.20230361,0
0.13995936,0.11997606,0
-0.04614623,0.16884104,0
-0.20424959,-0.07367208,0
0.19865961,-0.10101628,0
-0.1059411,-0.20230361,0
-0.17066808,0.06650229,0
-0.20424959,-0.07367208,0
-0.03809996,0.21781941,0
-0.17072847,0.08147807,0
0.13995936,0.11997606,0
0.12004056,0.03423576,0
0.13995936,0.11997606,0
-0.11470292,-0.02531531,0
0.13995936,0.11997606,0
0.19865961,-0.10101628,0
0.13995936,0.11997606,0
-0.14408359,-0.00457114,0
0.13995936,0.11997606,0
-0.04614623,0.16884104,0
-0.14408359,-0.00457114,0
-0.21092503,0.04752186,0
0.13995936,0.11997606,0
-0.04614623,0.16884104,0
0.19865961,-0.10101628,0
-0.21092503,0.04752186,0
-0.04123305,-0.00390226,0
-0.14408359,-0.00457114,0
0.13995936,0.11997606,0
0.13995936,0.11997606,0
-0.04614623,0.16884104,0
-0.14655595,0.02583393,0
0.19865961,-0.10101628,0
0.13995936,0.11997606,0
0.11436291,0.11920146,0
-0.21092503,0.04752186,0
-0.15416923,-0.00623464,0
-0.04614623,0.16884104,0
-0.04614623,0.16884104,0
0.19865961,-0.10101628,0
-0.18239629,0.05732878,0
-0.15416923,-0.00623464,0
-0.15416923,-0.00623464,0
-0.21092503,0.04752186,0
-0.12579367,-0.13549543,0
-0.02964596,-0.03659444,0
0.13995936,0.11997606,0
-0.11470292,-0.02531531,0
-0.1059411,-0.20230361,0
-0.1059411,-0.20230361,0
-0.21092503,0.04752186,0
-0.26382583,-0.15765619,0
-0.21092503,0.04752186,0
0.13995936,0.11997606,0
-0.21092503,0.04752186,0
-0.04614623,0.16884104,0
0.19865961,-0.10101628,0
0.19865961,-0.10101628,0
-0.03809996,0.21781941,0
0.01266607,-0.09363722,0
-0.21092503,0.04752186,0
0.13995936,0.11997606,0
0.04924105,0.07506418,0
0.19865961,-0.10101628,0
-0.15416923,-0.00623464,0
0.01266607,-0.09363722,0
-0.05753712,-0.07501385,0
-0.21092503,0.04752186,0
0.13995936,0.11997606,0
0.06905423,-0.02519505,0
-0.00202218,0.008471,0
-0.04614623,0.16884104,0
